x,y,z
14.498816,14.710275,2.10339
-18.895514,9.969809,-1.416047
6.307244,17.877258,1.181636
16.58128,1.354807,1.109023
-4.287923,11.578342,-0.949855
19.177746,9.328281,-0.794422
-12.162746,13.831877,-0.718418
8.004292,-0.697281,-0.709904
15.815011,12.841746,-0.998036
17.195845,1.128153,-0.373863
-4.371812,18.151293,-0.86436
-1.586421,1.600942,-0.315074
15.922427,3.207512,-0.289705
-17.684635,-1.027236,0.425023
21.818783,12.780653,0.625448
-4.434186,14.885012,-0.819145
15.801066,19.560844,1.395787
-4.184121,1.459432,-0.233384
12.51102,15.250908,-0.858984
11.624336,0.226169,1.998898
5.117325,19.266535,-0.805926
-17.322309,9.920851,2.096094
-12.418179,-1.615958,1.082235
19.970554,11.805144,-0.630873
3.713185,12.435391,-0.354933
18.843208,5.256092,1.5965
6.040888,19.456472,-0.394579
2.257991,14.060748,-1.077915
3.943176,14.433147,-0.08281
-5.226189,11.249282,0.476623
21.787558,12.777661,0.006728
-5.38968,16.323669,-0.376807
8.233293,19.334377,-0.690591
19.501493,-1.017237,1.058386
22.666733,2.65662,-0.660931
-18.3571,-1.235454,1.068466
-8.245082,11.056334,-0.380482
4.95238,20.79401,-0.703846
16.675842,0.72442,1.191276
-2.053024,2.384192,1.040929
-12.092307,-2.270266,-0.913652
-2.647281,13.755501,-0.966683
-14.890108,12.353942,-1.027774
-13.316484,-2.471408,2.103677
18.818857,9.934228,1.083227
16.968277,1.208989,-0.770218
-4.890277,13.544137,-1.260663
-4.187438,2.353553,-0.185881
18.702215,2.157318,-0.299907
22.002651,11.856684,1.419065
3.826558,15.129412,-0.820213
4.724297,1.897474,-0.743481
1.084378,17.598207,1.496054
-1.341021,0.347343,-0.895263
22.126097,10.761284,-0.373162
-7.625319,12.783796,1.301496
18.752117,2.158298,-1.636163
-4.623917,13.744104,-0.869712
5.166496,16.405151,1.458723
16.094803,13.628822,2.320747
-12.617669,-1.241335,0.981034
3.581926,14.755887,-0.824063
-3.679029,16.57967,-0.858255
7.542462,23.978323,-0.289707
17.729301,-0.19444,-0.494712
-3.494482,2.571808,-0.167575
3.967095,12.48807,-0.023299
22.618395,8.300765,-1.217508
-4.223171,14.266469,1.374151
-8.339165,12.870192,-0.911343
8.226748,18.024014,-0.268752
4.627476,12.674349,0.58667
-12.486729,-1.227938,1.086686
-8.030437,11.084207,0.437245
-0.59239,1.721275,0.000115
-4.919723,13.595678,1.411884
-3.841408,13.91191,-0.67736
-8.942626,10.965515,-0.017397
-16.316046,-2.428269,1.181
-11.938137,-2.980303,-0.60889
-22.826851,7.322836,0.378989
7.270724,15.490498,2.09702
-13.400365,12.56606,-1.053657
-0.701911,5.521053,-1.214422
-8.849657,12.782583,-1.010463
-15.551045,10.159355,-0.25389
-8.240827,11.08022,-0.167461
-7.425237,16.107628,-1.298408
-4.687654,14.884109,-0.787901
-4.515552,16.489157,-0.58195
-16.607105,-1.016181,-1.627961
23.304621,0.409468,1.397042
19.315763,1.231203,-0.611206
-2.947692,13.267142,-0.713566
-12.024293,4.589023,-0.523079
17.251991,5.510455,-0.526887
-1.961241,-0.359336,-0.959105
-1.666621,12.031973,-1.61694
-12.244727,-1.911237,-1.571219
-7.301927,13.149563,-1.591295
-21.120981,4.553172,-0.881794
-3.017493,6.538606,-1.03758
-1.797762,1.59337,-0.188651
8.225249,19.138428,-0.713879
24.286287,2.735235,-0.608104
17.402773,3.189759,0.084523
-5.991366,10.217631,0.135128
5.006943,15.389939,1.722808
-4.029591,16.215475,1.438071
11.212862,0.69853,-0.864533
-8.562387,12.806405,-1.026694
15.279688,12.122337,-0.838507
-20.142462,10.308074,-1.074508
-19.730726,5.616364,1.093704
-3.775211,13.233137,1.41684
3.730503,20.025608,1.826492
-4.587239,13.38343,-0.95547
-4.118597,4.246909,0.99359
7.254558,0.4759,-0.705362
19.263313,1.612988,-0.854749
-11.346055,12.387695,1.022555
-3.858156,6.072103,-1.157067
6.835963,16.621399,2.078264
-7.197362,11.148128,1.368519
-4.332391,17.859205,1.445353
-12.240874,-3.338843,1.084364
-14.957159,-2.310245,0.977426
5.434144,17.98267,-0.677572
-0.118485,-1.254777,-0.727731
16.779991,9.529425,2.018081
-3.257984,14.556699,-0.697991
17.099829,12.195607,-0.472246
-8.317795,11.075744,-1.579887
16.989531,8.402907,-0.902658
20.354412,0.428338,-0.622428
18.25498,10.373178,-0.45776
10.651598,-0.142283,-0.697788
-4.696509,11.787855,-0.851767
-14.20829,-3.431161,-0.879011
7.831101,0.044609,-1.62855
13.690084,13.570096,-0.393988
22.170902,11.500132,-1.452074
-5.93768,-3.892449,-0.676745
17.731812,5.561182,-0.122786
-19.155209,-0.35977,2.120814
19.341162,1.769005,1.170382
-3.935216,2.608868,0.571122
-1.475898,14.200081,-0.730868
-3.039114,-1.223154,-1.582197
-11.803834,8.781098,-0.799147
1.124632,17.581675,1.409392
13.396082,15.520466,-1.340527
-20.445465,7.707627,0.482479
-12.502951,-2.34589,1.014965
-4.256077,11.006427,-1.283781
18.63269,12.415378,1.549215
16.976601,9.938741,-1.466126
-1.204034,13.978965,-0.825563
15.264973,11.21541,-0.02732
5.712188,21.351706,-0.900045
3.416302,15.742146,-0.806939
-4.662546,14.574623,-0.818239
-9.705963,10.851884,-1.072238
19.721567,2.158803,-0.952069
-12.186765,6.177738,-1.666625
-4.575285,13.61334,-0.847768
22.038731,1.257407,-0.537581
-3.831656,2.187083,0.269535
-9.398108,10.488831,-1.957756
17.904358,0.405197,1.391845
-15.077417,10.212856,0.378615
-13.560542,11.747024,2.12016
-1.967337,15.26734,1.486918
-1.186801,13.458478,-1.148464
3.630858,1.813127,-0.687196
-16.179741,10.695573,-1.385492
12.912334,13.391723,-1.592998
-12.977821,-1.973781,-1.320889
5.743809,2.427673,-0.642116
1.560766,16.020393,-0.860079
21.608408,0.680634,-1.634371
22.074459,3.162718,-0.827815
-2.933756,-1.677944,-0.705561
-4.645474,11.755871,-0.11392
-8.756321,11.742571,1.760786
-4.566906,10.382348,-0.610699
-2.57699,-1.817524,-0.716999
-4.697015,2.400926,-0.573973
20.044897,3.043679,1.540393
-17.280079,12.190187,-0.789972
-1.516364,14.288921,1.218466
-0.983957,-0.127892,-0.88675
-5.333963,2.216484,-0.150594
-12.885009,-1.95617,-1.459081
-2.728568,13.7791,-0.977711
7.822618,21.303215,-0.935122
8.526924,19.370554,-0.619967
5.372075,17.405479,-1.289924
22.071962,7.807117,1.426767
19.551575,3.322454,0.426535
20.407581,1.827765,-0.819596
11.630919,0.456715,2.026778
1.034064,1.360171,-0.615144
22.625774,8.303056,-1.177559
6.334551,14.524877,2.064426
7.388294,0.198251,-0.707455
-12.168213,7.160429,-0.309506
16.51524,10.016891,1.097917
17.616734,1.259521,-0.918452
-2.153758,6.299064,1.015079
19.032454,12.435678,0.441665
-20.765024,11.511631,-1.494602
21.502205,7.975131,1.081481
-4.73858,13.425636,1.376268
8.346769,16.552258,-1.219374
-4.920817,15.06936,-0.853988
9.376984,14.792413,-0.672775
-19.534706,2.881371,1.108185
-18.040668,-2.094345,0.980425
15.986732,7.577802,1.933866
-21.611382,1.836333,1.344522
-4.306312,14.17896,-0.818039
6.178854,16.510342,-0.690457
8.120304,20.042826,-0.868891
19.77681,2.182123,-0.56798
12.973638,0.539566,-0.690199
-1.735111,12.744563,-0.44262
-2.661373,1.496388,-1.493075
16.692207,1.103616,1.011475
3.62507,2.211343,-1.490983
-4.883946,13.544603,-1.189735
8.573871,16.758343,-0.596444
-8.195171,11.978519,2.07976
8.538006,20.600494,-0.335641
-16.046597,-0.791818,1.713693
6.117026,19.995485,-0.687222
21.195036,10.583941,1.117616
-19.695988,1.398635,0.093279
8.562459,12.959824,-0.679
5.899969,15.479937,-0.694515
21.967251,1.565292,-0.613979
-1.114428,8.998856,1.050781
3.837388,15.543934,-0.860214
21.894684,1.493335,-0.827612
-3.460219,1.574603,0.504384
-2.341058,16.717361,0.694757
-4.412546,13.586007,-0.722313
5.041483,19.769123,-1.224654
5.709805,20.396168,-0.386533
-8.989755,16.297482,1.153786
6.148098,18.749058,1.068452
18.988705,12.432171,-0.266971
-5.143853,17.637291,-1.040429
-14.047546,-3.653883,-0.857363
-12.067218,-5.769727,2.387891
-5.399149,16.346287,-0.372326
6.275808,2.519376,-0.169605
2.604239,-3.489338,-0.665305
-8.872272,2.288792,-0.872691
-4.636244,14.262632,-0.715059
8.898415,14.865618,-0.70922
23.011265,0.364844,-0.263959
-20.244972,-3.71914,-0.863657
-6.459069,0.957097,1.367701
-9.658945,10.972592,-1.53505
-4.510676,10.499486,-0.514189
-6.490558,16.211777,-0.887232
22.554745,0.650695,0.325403
0.272941,-1.565109,-0.67834
-8.881494,-1.27163,-1.343833
-4.860413,13.564281,-0.800056
-3.924153,13.897552,1.386912
-5.246206,10.208836,-0.202138
16.377455,10.449025,1.120339
18.242811,4.978066,-1.315155
-18.091797,-3.944345,2.097315
-14.03638,10.328598,-0.308889
8.353884,17.868877,-0.68867
-3.919892,15.075112,1.397781
19.20627,1.244719,1.106861
-9.516205,10.89371,-0.341463
-4.003528,9.532553,0.999592
3.623838,21.273554,-1.339079
14.818202,12.014263,1.251671
-12.566835,10.494954,-1.363724
11.625152,15.154509,2.113386
16.719507,5.532755,2.174349
-4.926547,14.510735,-0.919137
2.854674,-0.958238,-0.704296
-14.308581,-3.012677,-1.211009
-4.63836,11.855968,-0.888258
3.545562,14.770535,-0.821542
3.09846,2.209687,1.435027
20.260658,0.040382,-0.471692
-4.902862,14.109289,-0.623451
-7.597145,13.137487,-1.135057
8.483793,17.593914,-0.705969
3.425465,16.691902,-1.565751
5.883214,-2.224616,1.236572
-3.015565,10.820093,1.02343
11.659336,2.375583,2.057009
-0.495737,4.746994,-1.325316
-16.467804,12.36579,-0.817629
-13.913754,-2.285172,2.126212
-1.138588,16.943825,-0.057444
17.480921,3.374452,0.252225
-5.663155,-1.263296,-0.435489
13.945973,0.90685,-0.436068
-18.520527,10.381271,-1.641569
0.409693,-1.683178,1.463767
-2.113357,14.162069,1.469326
22.388182,1.571005,-1.451145
18.184086,11.742067,1.43258
16.290489,13.409144,-0.418389
-3.524075,16.314501,-0.749783
-11.758258,2.906307,-1.404491
-16.760031,-5.495658,1.626859
-3.578156,2.680414,0.194107
-5.356262,16.384056,-0.006431
9.734886,19.450287,2.120708
-3.281701,13.810532,-0.763245
8.163207,19.807131,-1.302358
16.644747,1.170003,1.045
-18.745926,8.510515,0.472668
-8.387156,11.047853,-0.104971
17.013845,1.899352,-1.008417
9.695573,14.543892,-0.322947
5.940006,15.253461,-0.72789
-2.466041,-5.268824,1.438204
8.72895,20.17433,1.120749
-7.402299,16.109814,0.173381
-4.669334,10.227485,0.474944
13.702603,0.125847,-0.614139
18.86808,12.409213,-0.105152
-20.321634,5.451399,-1.421982
3.990124,15.049957,-0.826058
-1.2752,6.195984,-1.158549
14.868641,12.025635,1.214933
7.194557,15.792002,-1.487757
-4.080292,16.896826,-0.757216
-1.358828,13.521674,-0.436038
16.059961,12.935394,-1.576984
22.519049,1.208876,-0.61255
-11.360135,11.811704,1.084857
-1.988197,12.902034,-0.44568
23.311981,-3.239537,0.54855
-16.736706,11.493073,1.02686
6.902257,14.630474,-1.308055
16.641689,1.256319,1.098988
9.854962,13.414523,1.93014
17.445505,3.030539,0.189674
3.678581,18.156178,-0.86328
17.448868,2.718965,-1.284251
5.04553,17.351368,-1.336145
-4.681371,15.011258,-0.864898
5.81977,20.149946,-0.56932
20.570322,1.853018,-0.824188
7.676519,0.517109,-0.705038
-4.038625,14.282951,-0.8632
20.63122,12.607399,0.373224
-1.068231,14.358508,-0.59936
-3.381518,7.821679,-1.168559
-4.438154,14.721269,-0.770941
11.605906,0.821726,-0.707886
12.316792,0.886761,1.189103
16.332375,12.130618,-0.427061
-14.63676,-3.006683,-0.861176
3.596233,18.792103,-0.838095
13.617899,1.886979,1.044863
6.365397,22.031624,-1.321799
-4.135262,13.638334,-0.615758
-19.182381,11.487185,2.111179
19.090078,2.213972,-1.649605
0.921977,17.045179,-1.020293
-5.08913,10.347432,-0.320897
9.236589,16.055744,1.106194
5.080981,19.583525,-0.667105
19.472685,12.375653,1.479509
-3.774222,17.091782,-0.932685
20.732691,7.969054,1.502557
-12.055089,-2.104248,-0.864633
-4.12379,12.911862,-0.727936
-16.045544,-0.811674,0.017778
8.311756,24.010708,0.402974
-8.895992,16.776926,-0.732872
-4.338542,1.827095,-0.210592
8.399297,18.54001,-0.731358
19.273417,7.331137,1.070505
11.697048,15.420856,-0.758939
20.569107,1.686896,-0.796297
-4.897174,13.379126,-0.335366
-2.050131,1.570604,-0.154913
5.906807,18.00832,-0.703643
16.007109,12.748314,0.052243
-8.892004,14.544096,1.184024
-4.215243,18.197914,-0.788074
-16.177561,-2.54492,1.188874
3.648845,19.047834,-0.728749
5.381265,16.636671,-0.710709
-4.008462,2.178455,-0.120827
2.136059,2.068087,0.184802
-9.116658,13.832382,-1.124236
-7.520469,16.031727,-0.956513
17.469324,1.220329,-0.739352
12.228333,-4.168819,-0.762479
-2.29738,3.496351,-0.83368
4.002241,23.550198,-0.812702
14.840122,19.927734,-0.538948
6.22679,18.406353,1.418391
-3.643345,16.525244,-0.241039
3.395516,12.380585,-0.26677
3.897935,14.491263,-0.822998
8.873088,17.290144,-0.647928
23.43996,0.792174,-0.154545
-3.87571,13.664395,-0.861998
8.655389,19.577425,-0.400478
17.904203,3.054997,-0.011588
12.49424,0.685265,1.189191
18.992317,10.35084,1.09138
-4.773596,14.266747,-0.876717
-19.562311,0.508715,0.098023
16.908543,11.992197,-0.996152
-4.87392,14.416818,-1.508659
5.914618,16.498938,-0.619774
12.63115,13.40696,-0.142735
-20.528715,0.811512,-0.296711
-7.943384,13.540169,-0.835795
16.493122,14.622628,-0.93771
0.994956,1.123786,-1.6343
5.544234,16.350977,-0.691382
5.345304,22.792044,1.429975
-19.303343,-1.59183,1.913644
-4.783573,15.485785,0.159623
18.877289,10.451466,1.498436
2.155246,14.655748,-0.843778
-4.31817,2.351924,-0.523462
19.050955,-1.254832,-1.242054
-4.372353,2.331728,0.151278
-1.560146,1.647119,1.412471
-18.531664,12.515301,2.109378
21.329153,8.002968,1.077206
-0.93071,14.082779,-0.711505
1.006518,15.042763,-1.404422
16.062569,14.351934,-0.780476
8.616558,-1.880219,2.19808
21.239817,8.193578,1.554847
8.830297,19.330858,2.136642
1.612229,1.975908,0.093463
20.186144,7.025064,1.263284
-9.000405,16.361221,1.044142
-0.20093,-1.503117,-0.39623
-2.456618,6.289523,0.993159
-19.468994,10.957247,1.132154
18.261765,-0.30302,1.480404
-3.584972,2.675548,-1.326482
4.40343,13.422384,1.392752
14.1987,16.731161,-1.574051
-24.14871,7.227685,0.107127
11.091667,-0.628031,-0.711845
8.326425,17.933435,-0.714355
8.38689,19.296667,-0.650944
-4.509192,16.442247,0.151367
3.714766,17.850676,-1.338192
8.39432,17.196993,-0.925899
13.426033,-2.823874,-0.953884
-14.388414,-2.983065,-1.157447
1.893825,17.133055,0.002922
6.926447,-0.123104,-0.717286
7.529772,18.085505,1.497341
-17.243135,11.631153,-0.839126
22.293064,0.163277,1.08464
1.009647,0.044665,-0.899713
9.024109,18.212589,-0.257423
-4.197618,13.517183,-0.651496
17.713791,10.765853,1.457483
17.542208,3.067581,0.273013
-8.451389,11.017509,-0.181925
0.253099,-1.754244,-0.808322
-4.637835,14.243087,-0.81541
-2.271026,7.00307,1.015208
13.172857,13.377993,-0.16098
19.759132,6.722301,1.653122
15.848654,12.703935,-0.110907
-14.34753,10.307929,2.045544
-11.678625,2.790429,-0.780665
-13.450645,10.41524,0.092025
17.753525,5.570465,0.286266
-7.486946,11.147385,-1.585339
19.496006,9.692374,-0.808038
-7.728064,13.054193,-1.466291
16.88928,0.889967,-0.388974
-14.349413,-3.015662,-1.061446
8.463118,0.573642,1.093386
-3.983394,9.078394,-1.173983
16.247499,12.062885,-0.951696
6.292582,21.138641,-0.706859
6.841253,17.652058,-1.618385
-9.380436,-0.332428,1.976633
8.837058,-3.842259,-1.189825
2.418426,14.039506,1.304815
-7.3064,11.839643,1.368642
5.657527,20.518183,-0.654819
20.511822,1.199319,-0.814256
-3.822646,11.951736,-1.548026
0.245898,-1.930321,-0.823573
-4.791164,13.478148,-0.864087
15.167099,11.909247,-0.687871
23.292437,8.652298,-1.212333
17.770996,6.72852,1.428386
8.11871,21.613491,-0.699528
13.316272,13.875597,1.833109
19.319714,1.851431,-0.73633
-15.511335,10.190975,0.135912
13.029194,0.932477,-1.437483
15.123523,11.447525,-0.326174
-1.503619,6.588166,-1.170251
-20.072866,11.605486,-0.889033
17.71006,2.886496,-0.843323
22.778614,2.546439,-0.636709
19.162003,1.745399,-0.860451
2.147163,14.380286,-0.866522
-4.174366,2.358494,-0.21697
-2.889535,13.77525,-0.853897
16.194088,12.094577,0.011031
-5.175989,14.384481,-0.062961
-5.623686,13.199111,1.457811
20.740826,10.969799,-0.720838
5.826917,18.521492,1.34473
-4.40591,16.459328,-0.270634
-18.774506,1.742554,-1.609164
5.388644,20.213535,1.766943
18.393753,7.22104,-1.195632
-12.076685,5.464452,-1.056
5.41492,18.794979,-0.659775
19.23176,12.456512,-0.051146
0.822641,4.244479,-0.775254
12.306087,15.312333,-1.275654
17.873028,3.112176,-0.475
-11.854135,2.06014,-1.033851
15.253838,11.65267,-0.375349
-12.407198,-2.275827,-0.812227
-3.041811,11.632339,-0.431102
6.421524,1.78038,-0.711869
-11.882938,10.529285,0.993561
11.25001,0.190605,1.070661
5.084143,19.267622,-0.714561
-15.615569,-2.128268,1.893334
-3.715896,16.598785,0.770962
-3.44221,15.217558,-0.7099
10.085317,-0.195431,-0.699678
4.501085,12.55534,-0.59355
3.548939,19.796595,2.122581
20.244356,3.382493,-0.454519
-2.692605,6.240449,1.006837
-4.732118,11.75281,-0.205858
-4.442518,13.9665,-0.839905
3.869787,15.108833,-0.821761
3.259754,21.191637,-0.693101
16.968184,2.955044,1.508766
21.971958,1.514313,-1.024856
16.1465,12.062122,-0.134284
-2.797739,13.741583,-0.891613
-2.329578,13.772135,-0.866306
12.952462,0.786568,-0.679278
23.246824,11.942775,-1.522774
-8.600388,2.594696,-0.074609
-7.852657,11.087543,-0.882021
1.55951,14.073976,1.436525
9.475294,13.092772,-1.600068
-11.70656,3.946672,-1.127479
17.095707,1.492949,-1.059945
-9.191617,12.52855,1.899569
6.72846,20.781479,-1.326449
-11.33741,-0.005432,-0.270432
3.931585,15.938606,-0.83848
-12.793282,10.512604,-0.079359
16.519947,10.808181,0.987213
16.484894,1.235868,1.068837
19.450716,0.728994,1.124498
22.056381,1.939308,1.107148
3.589725,16.333239,-0.814768
11.343508,15.220873,-1.088017
-9.707188,9.537286,-0.61584
3.722803,14.733372,-0.829621
-9.623147,12.574994,2.106575
17.11891,5.495018,1.038455
-16.183773,10.702703,-0.425887
10.009432,21.553476,1.531227
-2.172875,12.674765,-0.203644
15.425526,11.837409,-0.119319
16.072453,14.292634,-1.451839
24.256254,3.33605,1.460752
-17.929441,-1.467299,1.034406
0.24182,-1.49187,-0.70056
-1.988122,13.302146,1.427808
-7.014964,11.175081,-0.39956
-6.736215,11.775613,-0.933097
9.264698,14.859648,2.093303
9.036699,15.101853,-0.506692
-1.7025,16.748173,-1.042903
-4.225101,15.156862,-0.809661
21.794643,10.366375,-0.901012
3.590227,14.788023,-0.813549
-20.593824,8.954508,0.466686
11.974562,16.383633,1.184319
11.927518,16.506783,1.180962
-18.816462,5.063806,0.891582
-13.632547,10.379738,-0.649934
-3.972754,9.234224,-0.792444
-10.971896,6.958646,0.605478
-4.757845,14.687563,-0.829468
4.92661,18.983139,-1.028444
-12.161119,6.378829,-1.474787
19.238203,6.341331,1.496075
22.048439,0.711052,1.530279
3.407948,14.666907,-0.8087
15.8671,12.442648,-0.169895
3.299394,19.586956,-0.717174
-16.016569,10.07678,-0.220505
11.349423,15.619581,-1.162591
-9.067921,14.357882,-0.766812
9.67577,0.405721,2.108647
23.447075,10.346242,0.907815
-13.226637,12.155035,2.04834
21.484385,8.290538,1.133092
18.261734,14.904088,2.117194
-1.886227,13.905016,-1.392917
19.661549,1.108411,-0.793168
20.171335,11.838783,-0.946474
-14.569807,-4.192018,-0.832758
-18.829529,8.859289,-0.872766
17.861628,11.431889,-0.87279
-8.318526,-1.239747,-1.628178
-4.118428,11.955215,0.015434
-18.085741,9.908545,0.46792
-4.445353,2.145276,-0.343337
-2.907102,14.20023,-0.862384
-17.581432,-5.447575,1.187711
-17.726524,10.293806,-0.877931
5.987396,18.042404,1.431202
22.582689,10.004691,1.413906
-4.580389,15.018496,-0.84253
22.389929,3.239726,1.451403
-14.404758,12.55692,-1.480927
11.624909,13.72809,1.564605
-1.7324,1.601931,-1.616736
6.858492,18.96184,-0.638316
9.310818,15.096716,1.040907
17.462864,1.418185,-0.845648
-7.322493,12.139783,1.365503
20.930708,10.530494,-1.066516
-0.01508,16.983633,-1.134682
-8.368086,12.759424,-1.618091
-7.550163,14.761322,-0.993977
1.847298,-0.982624,-0.708455
-11.511766,1.586445,0.139378
-4.143274,2.366622,0.48093
-20.0812,4.478804,-1.207642
-4.179483,2.345557,-0.01591
-14.351502,-3.086383,-0.868269
-4.975331,14.27068,-1.703333
16.912035,1.559997,-0.866067
8.625859,21.243429,1.138595
-20.86689,4.541239,1.342717
5.40448,16.688377,-0.834231
3.453629,14.403957,1.344053
-20.238646,0.851953,-1.09295
17.38669,1.650964,-1.204991
8.941662,15.16509,-0.558059
23.058979,1.666553,-1.29865
3.357359,16.286989,-0.400342
20.98097,10.844636,1.064899
7.841311,20.952532,0.502961
0.167994,0.115385,1.414042
-17.167826,10.017271,-0.215705
0.769596,0.448836,-0.889562
-2.122089,12.950867,-0.406187
20.020578,12.548206,0.197469
-4.068359,15.239163,-0.884597
12.383521,13.638833,-1.384344
-17.974211,9.852475,2.073509
12.223394,14.637872,1.013471
-10.683902,5.227013,0.964701
17.287804,1.885544,-0.887834
11.972435,2.46658,-0.736626
-4.243232,10.295554,-0.318734
-8.772623,12.720007,-1.624067
21.964441,8.483438,-0.679688
5.052016,19.845673,-0.809838
-3.542141,1.414556,0.502055
-4.506512,16.4422,-0.151532
-3.35075,16.364845,-0.223496
-6.411366,16.215841,-0.956429
-1.496458,14.289179,-0.738322
7.624938,13.183378,1.905092
11.653461,0.127649,-0.737723
3.667929,14.669834,-0.86273
19.305298,1.050897,-1.615226
19.645489,11.054951,-1.201239
-7.998775,12.730275,1.294402
4.018267,14.645808,1.021701
4.458009,22.404373,1.418602
-4.543143,14.514259,-0.720509
-4.773698,14.705364,-0.043077
10.511959,-0.263331,-0.68602
-9.309114,6.222405,-1.615451
-18.646584,8.934544,-0.091986
-5.32577,9.893327,0.888903
-12.164903,7.306259,0.485751
21.060059,10.949716,0.973448
-6.486013,15.124187,1.377736
-1.602562,14.260022,-0.730366
-8.158979,12.967576,-1.445067
5.536649,21.452419,-0.242466
5.396201,18.81093,-0.238323
6.527254,19.731844,-0.640016
-2.69076,-1.822128,-1.024122
19.237129,12.4732,0.382475
-17.459229,-1.008247,-1.548436
11.960301,16.255314,-0.623851
19.660187,12.520287,-0.13912
5.239616,21.910461,-0.883019
16.027033,12.208277,-0.040157
17.529602,7.873732,-0.749921
-16.175701,10.70181,-0.57084
-18.762672,7.312941,1.960807
22.376896,0.897644,-0.400284
13.773777,1.039907,1.072527
6.531129,19.812307,-0.652317
19.221506,1.364368,-0.847338
5.021111,20.742693,-0.698624
3.27747,22.252127,1.421477
10.976188,0.850683,1.063189
-4.160824,13.539697,-0.36569
-6.214268,11.222782,0.498679
-19.713488,1.326984,0.734954
-4.498071,16.452814,0.182952
-4.204839,14.329026,-0.869158
-4.173971,14.812116,-0.558073
12.702909,0.808853,1.279147
-15.054813,-3.176836,-0.878889
-4.264012,13.617688,-0.88447
10.787104,0.658114,-0.675433
-3.42055,16.823559,-0.880192
19.691105,1.811332,-1.07222
-2.337006,13.063759,-0.282523
-20.773899,7.687915,-1.031105
5.623589,17.883297,1.488204
-18.282034,16.986725,1.217667
-4.450372,11.89187,-0.128028
17.88135,3.093527,-0.255286
9.492684,15.38354,1.058764
-7.929028,11.090892,0.269219
-20.609306,7.322479,-1.151925
17.509138,1.216902,-0.748694
11.440759,0.69393,-0.924612
23.797012,8.142933,1.108266
5.191164,15.861801,1.450208
21.147812,11.070937,1.14401
22.404438,-0.119842,-0.365559
3.174803,2.232083,-0.707766
-5.997651,10.177187,-1.076653
10.268246,0.434095,-0.686584
-12.064796,4.785421,-1.713452
-11.685697,2.967612,-1.209497
7.989709,20.249786,-1.47783
-9.14354,5.448975,-1.026537
10.080092,-1.722212,2.131509
-3.92595,15.238961,-0.868
11.253179,-0.758699,2.174323
8.099809,15.582792,2.094246
-20.722406,9.292966,-1.272482
11.831981,13.360261,1.598677
-13.431864,10.400064,0.128101
-8.641493,2.724099,-0.684689
6.377726,16.615015,1.165178
19.12895,1.883154,0.817247
-3.870559,-3.012839,1.488523
16.11981,4.154782,-1.000943
17.086533,2.95071,1.214378
18.202438,10.905831,0.408617
4.17097,15.270924,2.13139
-4.076452,11.979055,0.266422
6.665442,12.080254,-1.712472
16.810011,-1.556626,1.166355
-4.475451,15.36518,-0.019062
15.612759,-1.058366,-1.297605
-5.084162,2.290686,-1.022519
-11.651903,14.210281,1.029169
-3.379677,14.11137,-0.743631
1.588232,14.720466,-0.692109
18.673731,10.501808,-0.886532
-9.171926,-1.934915,-0.615265
24.450506,1.821533,0.522596
-23.16028,-4.524859,1.166418
-5.708303,13.262496,1.420262
19.026943,9.953873,-1.376269
1.961039,14.52924,1.374994
-18.024397,-2.840638,-1.13727
-5.419638,16.409256,0.040966
10.962785,0.212024,-0.550957
-5.496351,10.169811,-0.322323
17.690758,15.833889,-1.213111
8.207855,19.519386,-0.700426
5.108396,23.69985,0.466431
5.198158,0.268477,1.806083
-20.585737,-3.32555,0.995878
21.850355,6.100214,0.427784
15.418641,12.044611,1.87635
9.064459,17.848587,1.181871
11.10267,1.07329,1.165494
2.927238,17.282568,-0.935625
-19.573889,-2.2662,2.109661
-5.029534,17.036385,0.664696
5.387076,18.377333,-0.704599
4.012262,0.718007,1.365133
3.606887,18.70739,-0.859496
-20.526604,5.649116,-0.862665
-0.943731,14.409809,1.397187
18.976227,5.731332,0.519952
4.725675,23.611633,0.779761
-19.659672,1.128208,-0.036215
19.342798,3.264637,-0.063555
9.073936,17.484394,-0.711021
-11.589703,-4.765739,1.907748
-9.618235,-1.558625,-1.499398
17.860321,3.827684,-1.30176
23.534992,1.505288,-1.610556
-19.69968,1.484324,-0.822277
-19.867744,3.06251,-1.617764
23.27499,12.191825,1.151849
-14.192401,16.305162,1.371371
-4.958409,14.337051,-0.985462
-9.229594,14.095776,2.128493
-4.456556,16.479662,0.305519
5.521904,20.95756,-0.714517
-4.703259,11.796764,-1.150972
-4.486707,14.326311,1.408681
18.464226,5.674997,-1.1001
19.943325,1.650907,-0.834887
15.190822,-0.019684,2.114502
0.878884,1.909075,0.087718
19.0982,11.31096,0.231701
4.764931,19.182943,-0.992054
-18.707895,7.851071,-1.009428
-18.697252,7.772533,-0.119173
20.653433,3.42283,-0.379191
-12.565123,10.49156,-0.492351
-2.715676,-1.579405,-0.696253
-4.373938,2.341818,-0.184974
-12.545753,10.501274,0.183721
-20.181208,10.045008,-0.722282
16.152693,0.598482,-1.298946
-1.220052,13.459149,-1.635607
6.351044,21.516607,-0.92721
16.146692,12.352986,-0.09901
-9.804761,12.54049,2.063695
5.792686,14.82362,-0.83741
4.435893,21.493189,1.616938
-1.177783,-1.381167,-1.157256
-9.861677,-0.588037,1.591517
-11.267449,11.144876,1.526288
